school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,award
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,A,41,Subject Content 8 for Art,Assessment Area 8 for Art,48.54,19.6,38,43.59,53,30.76,77.27,87,76.22,53.52,27,91,W,11,63,30,21,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,C,26,Subject Content 9 for Art,Assessment Area 9 for Art,26.87,56.09,31,0.84,28,9.05,94.33,49,39.08,99.56,21,56,W,87,21,51,21,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,D,?,45,Subject Content 10 for Art,Assessment Area 10 for Art,28.96,96.44,79,88.18,57,35.74,0.04,71,13.8,6.19,48,87,W,34,15,58,7,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,A,D,33,Subject Content 1 for Art,Assessment Area 1 for Art,92.38,94.2,47,69.79,61,64.22,82.65,52,64.12,70.49,89,95,W,22,5,89,45,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,A,29,Subject Content 2 for Art,Assessment Area 2 for Art,77.43,92.2,82,48.67,57,71.22,39.34,79,0.59,17.33,32,65,W,50,86,26,64,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,D,B,32,Subject Content 3 for Art,Assessment Area 3 for Art,73.03,67.46,49,42.47,96,29.15,89.2,53,16.19,21.58,45,39,W,74,93,93,11,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,A,40,Subject Content 4 for Art,Assessment Area 4 for Art,31.98,58.91,74,76.7,47,41.77,57.63,40,26.58,17.24,75,98,W,98,53,14,14,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,B,A,47,Subject Content 5 for Art,Assessment Area 5 for Art,97.42,64.41,18,42.4,76,38.15,37.33,78,79.06,60.39,61,6,W,84,3,69,57,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,A,B,49,Subject Content 6 for Art,Assessment Area 6 for Art,50.3,13.73,98,84.24,90,30.37,76.13,19,79.98,71.38,76,94,W,76,37,81,70,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,B,D,50,Subject Content 7 for Art,Assessment Area 7 for Art,26.17,15.18,30,84.34,90,25,24.47,77,62.29,64.62,70,22,W,35,62,51,14,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,D,28,Subject Content 8 for Art,Assessment Area 8 for Art,8.34,39.51,48,63.36,52,59.66,42.73,47,75.69,15.68,64,54,W,79,93,19,62,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,A,D,35,Subject Content 9 for Art,Assessment Area 9 for Art,92.31,64.72,20,85.77,53,10.79,1.05,78,74.62,9.59,54,49,W,52,55,42,13,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,D,34,Subject Content 10 for Art,Assessment Area 10 for Art,34.53,83.31,41,8.89,34,46.97,15.26,66,85.18,84.4,88,74,W,1,6,62,58,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,B,A,46,Subject Content 1 for Art,Assessment Area 1 for Art,3.02,12.42,38,69.3,11,51.86,84.69,64,15.73,7.42,79,11,W,98,30,9,90,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,D,B,44,Subject Content 2 for Art,Assessment Area 2 for Art,41.41,44.78,32,53.44,17,51.12,54.71,19,73.64,99.33,6,35,W,14,62,17,96,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,B,D,37,Subject Content 3 for Art,Assessment Area 3 for Art,45.23,86.58,46,67.19,84,72.85,25.68,71,17.41,34.44,63,19,W,72,4,54,49,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,C,A,36,Subject Content 4 for Art,Assessment Area 4 for Art,67.8,29.03,40,25,36,7.32,33.97,55,63.91,69.28,23,15,W,62,31,70,68,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Art,D,C,42,Subject Content 5 for Art,Assessment Area 5 for Art,89.84,96.9,63,99.66,73,92.15,68.81,91,4.93,21.59,63,36,W,88,53,2,39,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,C,?,36,Subject Content 1 for Music,Assessment Area 1 for Music,82.84,80.65,22,53.04,74,24.47,48.56,90,34.83,4.86,93,72,W,9,39,99,55,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,C,32,Subject Content 2 for Music,Assessment Area 2 for Music,39.34,38.39,73,35.32,41,5.46,82.84,100,87.55,83.84,29,73,W,63,95,75,62,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,C,C,31,Subject Content 3 for Music,Assessment Area 3 for Music,39.69,87.78,13,0.94,11,75.23,22.27,54,24.97,3.82,72,55,W,83,73,97,69,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,?,29,Subject Content 4 for Music,Assessment Area 4 for Music,86.26,77.13,63,74.85,54,28.03,49.31,78,51.11,94.21,12,68,W,19,2,8,51,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,A,45,Subject Content 5 for Music,Assessment Area 5 for Music,31.55,18.49,13,37.27,95,32.22,52.34,43,56.46,97.03,63,87,W,70,80,28,7,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,A,C,43,Subject Content 6 for Music,Assessment Area 6 for Music,50.87,89.3,99,81.31,68,16.36,50.61,32,62.21,33.19,41,47,W,38,34,48,40,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,C,?,41,Subject Content 7 for Music,Assessment Area 7 for Music,47.99,71.04,10,40.85,42,48.1,10.09,71,2.88,53.2,58,54,W,15,77,6,75,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,C,50,Subject Content 8 for Music,Assessment Area 8 for Music,79.48,69.88,56,32.72,33,46.88,10.51,78,65.82,67.01,81,56,W,48,79,93,56,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,A,40,Subject Content 9 for Music,Assessment Area 9 for Music,73.34,82.4,17,94.97,92,64.21,64.58,68,88.84,39.9,96,2,W,6,91,83,56,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,D,27,Subject Content 10 for Music,Assessment Area 10 for Music,80.06,11.23,85,29.84,98,48.95,71.37,91,50.97,14.36,20,6,W,12,84,3,55,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,?,44,Subject Content 1 for Music,Assessment Area 1 for Music,96.54,47.95,39,7.62,42,87.51,25.24,32,14.25,31.55,33,1,W,39,58,10,88,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,B,35,Subject Content 2 for Music,Assessment Area 2 for Music,6.57,21.82,48,25.04,85,71.39,10.38,57,47,21.34,50,80,W,32,24,88,97,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,A,34,Subject Content 3 for Music,Assessment Area 3 for Music,81.32,26.11,61,53.87,45,51.23,70.07,82,1.48,53.91,47,25,W,77,68,20,22,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,A,D,38,Subject Content 4 for Music,Assessment Area 4 for Music,78.56,92.61,64,67.05,24,83.1,56.08,78,99.86,56.31,32,83,W,78,84,4,47,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,A,B,46,Subject Content 5 for Music,Assessment Area 5 for Music,57.38,8.37,84,16.11,97,6.62,44.94,80,30.25,41.25,28,59,W,83,33,1,47,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,C,33,Subject Content 6 for Music,Assessment Area 6 for Music,23.26,30.51,36,49.38,66,49.28,13.03,68,71.67,91.78,12,85,W,25,16,9,63,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,D,37,Subject Content 7 for Music,Assessment Area 7 for Music,95.58,52.63,40,63.93,71,63.91,25.69,96,85.54,22.61,88,56,W,99,63,47,91,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,A,B,49,Subject Content 8 for Music,Assessment Area 8 for Music,54.13,96.63,28,92.64,40,36.96,24.69,52,15.49,37.32,7,32,W,38,3,11,42,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,A,D,28,Subject Content 9 for Music,Assessment Area 9 for Music,76.26,40.73,75,47.03,74,99.9,67.51,100,91.56,34.63,92,99,W,80,89,93,28,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,D,30,Subject Content 10 for Music,Assessment Area 10 for Music,81.71,59.99,29,10.79,14,44.88,41.82,37,14.04,18.09,64,20,W,21,60,17,84,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,?,48,Subject Content 1 for Music,Assessment Area 1 for Music,94.68,80.47,35,9.23,32,50.5,29.56,58,7.15,57.98,46,71,W,25,76,51,69,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,D,39,Subject Content 2 for Music,Assessment Area 2 for Music,59.87,75.46,46,39.03,41,14.24,20.64,95,25.82,11.4,54,23,W,13,31,55,48,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,A,42,Subject Content 3 for Music,Assessment Area 3 for Music,80.05,36.25,22,44.54,42,73.05,7.09,95,57.26,41.16,48,79,W,97,13,33,81,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,D,?,47,Subject Content 4 for Music,Assessment Area 4 for Music,46.38,15.52,98,69.49,29,25.81,82.46,55,47.9,97.93,11,27,W,25,47,8,5,Distinction
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,6,Class 6,Music,B,A,26,Subject Content 5 for Music,Assessment Area 5 for Music,20.82,63.87,41,51.75,48,82.34,56.75,46,23.17,61.77,35,81,W,34,57,57,21,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,C,40,Subject Content 1 for Art,Assessment Area 1 for Art,20.63,17.53,24,54.66,100,35.28,24.86,27,81.57,32.52,87,90,W,84,9,1,30,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,B,42,Subject Content 2 for Art,Assessment Area 2 for Art,65.89,32.73,100,38.58,83,15.59,82.47,78,81.94,23.86,97,62,W,91,39,95,30,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,B,49,Subject Content 3 for Art,Assessment Area 3 for Art,66.03,4.34,27,70.58,98,52.7,41.34,91,76.49,54.9,51,80,W,73,4,55,71,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,?,35,Subject Content 4 for Art,Assessment Area 4 for Art,56.95,94.66,82,58.5,53,56.88,71.71,38,4.6,79.24,84,46,W,87,75,71,82,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,?,41,Subject Content 5 for Art,Assessment Area 5 for Art,0.05,75.19,80,62.68,95,43.88,49.92,16,94.49,11.88,79,75,W,69,47,92,28,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,C,B,27,Subject Content 6 for Art,Assessment Area 6 for Art,27.47,97.34,94,94.82,83,26.87,82.76,74,48.05,48.48,90,43,W,7,55,42,79,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,D,C,46,Subject Content 7 for Art,Assessment Area 7 for Art,61.5,83.89,91,56.08,39,3.53,92.84,94,64.49,16.22,75,38,W,96,33,81,77,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,C,A,29,Subject Content 8 for Art,Assessment Area 8 for Art,20.53,35.38,59,16.75,67,51.1,99.56,74,3.1,30.6,95,93,W,43,28,21,99,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,?,31,Subject Content 9 for Art,Assessment Area 9 for Art,58.84,11.4,34,81.7,70,34.69,86.18,85,93.12,89.21,22,99,W,22,80,23,76,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,C,36,Subject Content 10 for Art,Assessment Area 10 for Art,94.57,9.36,77,27.49,11,76.69,37.65,78,54.23,25.51,46,85,W,93,93,90,64,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,C,?,47,Subject Content 1 for Art,Assessment Area 1 for Art,12.86,67.16,77,30.73,41,78.35,96.25,36,77.79,55.35,46,94,W,61,66,13,95,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,B,43,Subject Content 2 for Art,Assessment Area 2 for Art,70.46,55.68,35,60.75,68,87.96,84.01,39,75.87,50.86,100,59,W,99,54,13,69,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,C,?,39,Subject Content 3 for Art,Assessment Area 3 for Art,58.28,0.5,24,94.72,82,64.14,45.47,38,30.43,81.95,68,46,W,21,77,4,72,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,C,34,Subject Content 4 for Art,Assessment Area 4 for Art,93.83,79.35,33,24.25,32,86.96,19.63,27,8.77,84.77,36,100,W,99,84,7,80,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,A,50,Subject Content 5 for Art,Assessment Area 5 for Art,71.78,56.3,22,79.91,11,77.44,49.91,73,41.97,84.44,92,14,W,75,88,85,65,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,A,37,Subject Content 6 for Art,Assessment Area 6 for Art,26.86,64.52,95,83.78,16,65.95,54.54,57,87.08,48.98,27,74,W,73,64,71,14,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,?,26,Subject Content 7 for Art,Assessment Area 7 for Art,76.4,69.15,88,69.09,49,4.84,17.13,91,33.36,72.84,1,8,W,69,62,42,1,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,D,38,Subject Content 8 for Art,Assessment Area 8 for Art,48.13,17.2,49,62.96,70,25.75,5.97,19,6.23,73.56,28,73,W,88,56,2,34,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,D,30,Subject Content 9 for Art,Assessment Area 9 for Art,82.05,84.52,100,94.3,26,36.31,14.5,99,21.03,29.22,68,90,W,26,59,78,42,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,C,A,45,Subject Content 10 for Art,Assessment Area 10 for Art,18.57,66.54,87,78.63,92,3.35,34.45,71,68.63,45.26,13,2,W,16,77,40,85,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,B,A,28,Subject Content 1 for Art,Assessment Area 1 for Art,68.56,4.07,59,14.18,43,84.52,66.41,25,34.47,45.01,19,12,W,26,38,88,50,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,D,B,44,Subject Content 2 for Art,Assessment Area 2 for Art,92.87,55.4,21,53.22,17,97.9,63.05,93,74.94,52.79,25,64,W,31,19,4,96,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,C,32,Subject Content 3 for Art,Assessment Area 3 for Art,48.58,28.01,64,76.92,72,80.02,31.75,61,21.82,8.86,30,52,W,3,63,77,89,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,A,C,48,Subject Content 4 for Art,Assessment Area 4 for Art,40.42,31.75,72,89.57,18,13.73,75.49,56,93.97,25.88,96,73,W,69,5,74,54,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Art,D,?,33,Subject Content 5 for Art,Assessment Area 5 for Art,56.87,85.03,24,19.78,69,65.28,42.2,20,96.7,88.67,64,43,W,6,76,68,48,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,B,27,Subject Content 1 for Music,Assessment Area 1 for Music,30.41,1.29,63,74.59,55,31.6,10.37,72,14.28,76.53,52,90,W,43,69,41,14,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,A,28,Subject Content 2 for Music,Assessment Area 2 for Music,64.42,30.23,56,86.93,54,68.91,87.53,41,58.63,72.32,36,88,W,62,60,69,8,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,B,B,50,Subject Content 3 for Music,Assessment Area 3 for Music,40.7,86.71,88,93.98,44,48.55,58.96,24,25.85,91.71,21,60,W,54,34,98,27,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,C,40,Subject Content 4 for Music,Assessment Area 4 for Music,12.46,20.59,27,0.87,15,76.61,51.85,34,10.16,41.05,52,4,W,83,39,52,34,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,B,30,Subject Content 5 for Music,Assessment Area 5 for Music,16.4,46.63,24,90.62,52,74.36,44.63,52,57.05,25.84,51,58,W,7,79,33,80,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,A,29,Subject Content 6 for Music,Assessment Area 6 for Music,72.62,88.98,95,58.03,30,17.84,67.96,90,4.75,7.56,59,53,W,71,97,88,31,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,C,A,37,Subject Content 7 for Music,Assessment Area 7 for Music,0.62,1.48,93,89.53,66,8.97,48.28,56,39.57,91.4,85,3,W,82,35,37,38,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,A,42,Subject Content 8 for Music,Assessment Area 8 for Music,47.6,24.8,43,89.46,75,89.04,22.81,29,33.68,34.91,42,29,W,72,6,74,74,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,A,31,Subject Content 9 for Music,Assessment Area 9 for Music,16.71,71.04,60,3.65,95,28.9,54.18,73,87.16,13.82,74,73,W,32,78,58,58,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,C,47,Subject Content 10 for Music,Assessment Area 10 for Music,95.74,89.98,14,60.55,41,49.55,83.11,75,61.63,61.19,66,79,W,38,76,52,88,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,C,C,35,Subject Content 1 for Music,Assessment Area 1 for Music,15.6,45.75,88,34.63,54,16.62,74.23,38,9.25,70.07,72,82,W,42,88,26,43,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,D,48,Subject Content 2 for Music,Assessment Area 2 for Music,94.64,7.17,52,84.64,72,1.33,57.98,83,28.75,52.26,3,73,W,9,100,14,58,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,A,45,Subject Content 3 for Music,Assessment Area 3 for Music,70.29,78.86,45,38.76,30,67.05,42.31,65,38.38,11.51,34,68,W,10,50,88,8,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,B,C,26,Subject Content 4 for Music,Assessment Area 4 for Music,25.85,43.17,48,61.7,87,80.12,41,31,67.07,67.64,92,55,W,86,85,10,69,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,C,?,32,Subject Content 5 for Music,Assessment Area 5 for Music,65.1,66.36,69,32.41,20,1.87,61.11,15,1.17,9.1,52,52,W,77,100,39,96,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,?,44,Subject Content 6 for Music,Assessment Area 6 for Music,9.58,31.21,43,83.88,26,40.64,94.12,32,59.26,67.14,18,95,W,11,64,52,41,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,?,39,Subject Content 7 for Music,Assessment Area 7 for Music,46.42,4.59,12,88.7,58,36.55,45.26,92,68,78.95,92,83,W,75,82,93,97,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,C,36,Subject Content 8 for Music,Assessment Area 8 for Music,69.16,79.28,79,95.74,93,63.54,19.66,48,42.8,20.29,68,72,W,3,49,89,91,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,?,49,Subject Content 9 for Music,Assessment Area 9 for Music,53.03,40.28,92,50.6,70,39.43,36.93,57,54.72,98.24,92,54,W,13,3,31,57,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,B,A,34,Subject Content 10 for Music,Assessment Area 10 for Music,83.35,90.59,86,26.85,71,74.2,82.49,78,65.51,51.97,43,5,W,18,44,86,68,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,B,A,33,Subject Content 1 for Music,Assessment Area 1 for Music,29.13,86.76,58,54.33,17,49.16,8,57,63.09,31.25,20,68,W,6,71,43,2,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,?,46,Subject Content 2 for Music,Assessment Area 2 for Music,51.99,17.29,38,94.99,16,14.16,25.61,93,51.04,26.43,44,74,W,19,17,40,22,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,A,A,41,Subject Content 3 for Music,Assessment Area 3 for Music,60.52,86.11,28,36.69,51,59.47,55.34,82,29.69,22.36,7,91,W,76,70,89,76,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,A,43,Subject Content 4 for Music,Assessment Area 4 for Music,14.48,79.67,99,15.23,48,34.74,82.32,24,74.96,60.17,49,87,W,39,6,76,81,Distinction
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,11,Class 11,Music,D,?,38,Subject Content 5 for Music,Assessment Area 5 for Music,83.82,57.41,73,59.66,65,31.69,18.82,25,14.81,76.39,33,82,W,59,19,32,17,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,B,C,44,Subject Content 1 for Art,Assessment Area 1 for Art,23.8,93.38,63,84.08,63,13.6,94.23,70,92.14,9.09,82,15,W,22,21,24,84,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,B,C,34,Subject Content 2 for Art,Assessment Area 2 for Art,26.96,3.26,50,70.85,76,37.31,42.24,13,95.49,22.86,90,1,W,66,10,41,25,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,D,A,46,Subject Content 3 for Art,Assessment Area 3 for Art,97.31,46.7,30,38.77,68,50.5,6.82,22,38,52.02,57,46,W,12,11,4,31,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,D,B,31,Subject Content 4 for Art,Assessment Area 4 for Art,15.21,30.44,43,68.02,76,53.59,43.33,65,11.26,34.11,94,21,W,10,76,98,83,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,A,D,43,Subject Content 5 for Art,Assessment Area 5 for Art,29.59,36.45,24,41.16,50,94.64,7.44,58,33.78,4.87,85,54,W,78,75,76,29,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,C,?,47,Subject Content 6 for Art,Assessment Area 6 for Art,53.84,96.25,81,45.64,12,75.03,63.66,15,71.83,81.36,5,81,W,31,47,16,42,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,A,?,35,Subject Content 7 for Art,Assessment Area 7 for Art,18.71,70.25,15,20.09,96,40.98,81.6,56,73.58,78.58,29,67,W,58,91,13,26,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,A,D,32,Subject Content 8 for Art,Assessment Area 8 for Art,36.12,24.02,77,24.67,32,62.18,44.39,17,53.05,15.32,48,52,W,22,21,86,16,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,D,D,36,Subject Content 9 for Art,Assessment Area 9 for Art,55.63,23.57,54,75.44,62,9.76,37.37,30,54.77,25.69,14,96,W,8,77,84,4,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,A,C,50,Subject Content 10 for Art,Assessment Area 10 for Art,79.22,63.76,34,1.17,96,42.95,81.87,48,2.19,18.31,45,4,W,81,85,18,73,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,D,C,27,Subject Content 1 for Art,Assessment Area 1 for Art,84.81,47.86,93,83.79,55,26.19,51.3,74,77.35,45.7,77,69,W,47,98,98,5,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,B,?,49,Subject Content 2 for Art,Assessment Area 2 for Art,80.06,97.67,58,95.55,97,4.24,59.88,19,73.52,28.55,66,29,W,38,67,97,40,Distinction
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,12,Class 12,Art,C,A,48,Subject Content 3 for Art,Assessment Area 3 for Art,9.73,53.9,58,38.98,32,92.49,67.05,38,27.47,41.98,81,2,W,57,81,54,33,Distinction
