school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,award
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,A,A,19,Subject Content 3 for History,Assessment Area 3 for History,26.06,28.58,77,57.05,38,30.76,64.81,99,13.78,34.75,77,41,W,6,92,63,21,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,D,A,25,Subject Content 4 for History,Assessment Area 4 for History,74.75,82.19,92,98.22,37,38.27,57.7,66,4.33,23.9,41,2,W,85,22,6,30,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,B,Z,1,Subject Content 5 for History,Assessment Area 5 for History,85.04,24.67,14,68.67,53,93.38,50.3,48,18.79,52.56,64,76,W,55,2,10,85,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,D,C,11,Subject Content 6 for History,Assessment Area 6 for History,72.01,42.78,50,66.11,33,32.34,58.97,52,98.14,88.02,90,78,W,26,21,61,28,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,C,B,16,Subject Content 7 for History,Assessment Area 7 for History,98.84,67.89,27,45.08,51,38.05,39.11,100,74.26,53.66,52,97,W,94,82,98,2,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,B,A,24,Subject Content 8 for History,Assessment Area 8 for History,48.29,83.03,29,37.73,46,37.1,43.11,73,55.55,39.73,27,4,W,9,43,42,25,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,A,A,23,Subject Content 9 for History,Assessment Area 9 for History,79.85,4.8,15,5.41,58,43.2,99.93,89,45.93,63.43,57,24,W,95,35,96,12,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,A,C,12,Subject Content 10 for History,Assessment Area 10 for History,83.72,22.99,100,46.73,34,91.24,72.91,43,91.34,72.55,59,9,W,60,78,63,16,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,B,Z,21,Subject Content 1 for History,Assessment Area 1 for History,59.22,53.26,23,19.37,89,39.09,98.72,40,43.9,54.17,57,23,W,86,61,59,37,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,C,D,17,Subject Content 2 for History,Assessment Area 2 for History,74.77,96.81,70,22.56,78,35.46,13.38,94,81.63,69.15,65,58,W,17,47,68,42,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,B,Z,8,Subject Content 3 for History,Assessment Area 3 for History,85.28,45.4,43,58.71,46,78.15,24.82,62,63.68,50,37,95,W,64,51,71,16,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,B,B,5,Subject Content 4 for History,Assessment Area 4 for History,81.36,94.65,36,21.01,78,37.43,56.35,99,20.79,53.04,11,62,W,68,28,94,28,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,History,A,B,15,Subject Content 5 for History,Assessment Area 5 for History,69.87,18.45,95,10.72,70,57.83,73.11,20,37.75,90.28,49,58,W,84,13,99,16,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,B,C,8,Subject Content 1 for English,Assessment Area 1 for English,27,76.32,62,8.59,91,58.29,47.92,28,49.59,99.7,35,28,W,26,43,99,18,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,Z,11,Subject Content 2 for English,Assessment Area 2 for English,64.74,8.93,59,2.34,85,3.73,21.1,90,48.87,51.66,75,75,W,35,4,64,87,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,B,5,Subject Content 3 for English,Assessment Area 3 for English,23.47,60.37,34,59.88,82,69.69,34.69,51,31.71,67.9,47,29,W,32,58,97,76,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,B,D,19,Subject Content 4 for English,Assessment Area 4 for English,16.98,71.62,56,11.73,90,67.96,7.34,77,19.88,11.99,85,66,W,27,35,49,59,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,B,7,Subject Content 5 for English,Assessment Area 5 for English,86.73,77.53,96,48.79,21,20.07,53.37,18,38.28,50.29,8,74,W,59,50,23,29,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,C,12,Subject Content 6 for English,Assessment Area 6 for English,10.33,59.85,45,23.13,75,16.04,55.22,61,49.3,66.34,58,71,W,79,25,53,86,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,Z,4,Subject Content 7 for English,Assessment Area 7 for English,14.3,82.76,20,23.51,48,23.32,2.91,84,68.73,74.04,12,28,W,47,91,72,65,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,B,3,Subject Content 8 for English,Assessment Area 8 for English,96.08,8.61,12,34.14,71,89.26,97.11,49,84.51,51.62,47,18,W,16,5,11,11,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,C,17,Subject Content 9 for English,Assessment Area 9 for English,36.28,17.99,10,0.24,100,7.05,55.54,59,46.34,43.06,70,7,W,46,70,16,44,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,D,18,Subject Content 10 for English,Assessment Area 10 for English,45.61,76.87,48,21.14,98,79.47,28.65,46,28.35,51.88,50,63,W,7,99,35,73,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,B,10,Subject Content 1 for English,Assessment Area 1 for English,40.13,81.88,74,51.34,17,55.02,74.92,14,64.37,31,54,11,W,15,40,27,91,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,C,B,14,Subject Content 2 for English,Assessment Area 2 for English,73.98,96.06,35,6.06,21,99.92,15.33,13,22.02,21.6,74,87,W,88,25,87,52,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,A,25,Subject Content 3 for English,Assessment Area 3 for English,13.14,88.37,63,65.09,77,89.57,87.6,32,41.2,89.67,43,49,W,97,41,19,94,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,B,B,6,Subject Content 4 for English,Assessment Area 4 for English,98.41,52.28,64,66.48,29,28.98,34.13,67,47.29,7.81,34,96,W,22,86,95,38,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,Z,15,Subject Content 5 for English,Assessment Area 5 for English,54.15,81.61,62,80.55,46,72.87,94.87,46,45.81,68.21,67,71,W,74,95,35,61,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,B,D,22,Subject Content 6 for English,Assessment Area 6 for English,79.39,33.03,26,49.52,52,67.86,43.43,13,32.27,11.48,3,78,W,24,47,28,45,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,B,21,Subject Content 7 for English,Assessment Area 7 for English,17.76,88.62,71,75.53,64,18.88,42.5,10,70.12,52.01,84,12,W,7,48,28,37,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,B,16,Subject Content 8 for English,Assessment Area 8 for English,23.73,76.16,34,10.9,91,27.8,61.52,59,99.35,97.05,22,72,W,25,76,88,97,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,B,Z,2,Subject Content 9 for English,Assessment Area 9 for English,62.14,51.73,95,16.29,69,36.93,12.57,89,63.55,10.03,5,82,W,96,18,35,14,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,B,24,Subject Content 10 for English,Assessment Area 10 for English,72.67,8.86,82,74.85,52,62.88,23.93,37,18.85,18.17,17,8,W,9,94,84,60,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,A,23,Subject Content 1 for English,Assessment Area 1 for English,92.03,61.82,28,84.69,52,83.18,85.22,50,69.62,22.46,27,43,W,91,17,29,30,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,C,B,1,Subject Content 2 for English,Assessment Area 2 for English,4.47,30.18,83,14.06,73,26.48,53.19,97,38.51,29.68,21,10,W,14,63,72,73,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,A,Z,9,Subject Content 3 for English,Assessment Area 3 for English,77.42,48.32,51,27.94,34,65.93,82.03,35,70.01,70.73,4,87,W,82,65,31,41,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,A,20,Subject Content 4 for English,Assessment Area 4 for English,46.07,35.87,60,49.33,34,82.16,55.42,98,42.44,30.68,9,40,W,12,60,3,1,Credit
"Christ King Catholic School, Bass Hill",2022,14,First Name 14,Last Name 14,9,Class 9,English,D,C,13,Subject Content 5 for English,Assessment Area 5 for English,98.91,21.91,16,4.05,39,32.27,91.54,35,39.4,57.03,15,78,W,10,83,8,10,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,A,7,Subject Content 1 for History,Assessment Area 1 for History,63.89,85.26,38,64.82,34,54.59,92.89,91,53.79,21.56,39,54,W,93,40,6,16,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,B,22,Subject Content 2 for History,Assessment Area 2 for History,35.44,93.64,22,61.87,87,94.35,38.24,45,82.63,87.92,75,79,W,58,84,3,19,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,A,12,Subject Content 3 for History,Assessment Area 3 for History,90.11,54.79,61,73.12,47,55.74,6.97,50,72.27,42.5,16,61,W,49,70,63,56,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,C,24,Subject Content 4 for History,Assessment Area 4 for History,22.18,98.95,86,96.25,74,18.88,53.06,12,8.61,22.59,96,80,W,1,67,15,91,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,D,B,8,Subject Content 5 for History,Assessment Area 5 for History,43.03,92.96,72,12.15,59,35.9,25.78,29,99.13,15.36,12,41,W,15,92,20,39,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,A,10,Subject Content 6 for History,Assessment Area 6 for History,77.6,4.69,12,33.74,27,69.44,46.27,89,75.19,40.71,9,51,W,90,100,58,88,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,Z,9,Subject Content 7 for History,Assessment Area 7 for History,60.47,50.22,33,10.57,44,84.49,99.85,59,97.45,61.6,40,71,W,69,43,22,21,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,C,2,Subject Content 8 for History,Assessment Area 8 for History,10.53,71.98,43,86.73,51,48.05,13.92,13,96.78,73.83,6,60,W,76,14,55,4,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,B,19,Subject Content 9 for History,Assessment Area 9 for History,90.21,11.87,33,42.62,96,39.1,20.02,51,61.87,75,35,25,W,8,70,23,77,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,B,5,Subject Content 10 for History,Assessment Area 10 for History,86.46,17.06,17,60.3,66,99.6,42.12,52,17.75,11.78,47,100,W,5,2,41,93,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,D,1,Subject Content 1 for History,Assessment Area 1 for History,5.39,33,46,97.85,62,75.38,74.68,86,41.7,95.9,41,3,W,69,93,52,81,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,A,17,Subject Content 2 for History,Assessment Area 2 for History,97.92,44.68,62,31.07,42,80.97,62.18,98,28.33,14.03,27,2,W,73,56,96,51,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,A,D,18,Subject Content 3 for History,Assessment Area 3 for History,70.11,21.48,40,27.11,14,7.09,54.64,30,78.89,41.34,59,31,W,15,2,85,90,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,B,4,Subject Content 4 for History,Assessment Area 4 for History,30.15,3.27,93,34.79,68,78.09,17.01,100,25.14,2.86,1,98,W,69,70,33,54,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,D,A,13,Subject Content 5 for History,Assessment Area 5 for History,32.64,74.91,25,22.74,69,93.61,2.61,13,53.59,23.49,95,14,W,83,81,28,22,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,A,Z,14,Subject Content 6 for History,Assessment Area 6 for History,25.21,13.18,22,84.09,69,94.85,44.91,79,8.99,4.1,20,27,W,9,62,18,83,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,B,25,Subject Content 7 for History,Assessment Area 7 for History,18.95,59.37,83,0.94,12,67.45,62.65,40,45.62,39.65,37,63,W,47,99,75,14,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,D,C,20,Subject Content 8 for History,Assessment Area 8 for History,16.53,22.7,23,38.44,81,59.46,81.71,45,68,69.49,6,27,W,69,73,24,59,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,A,3,Subject Content 9 for History,Assessment Area 9 for History,32.33,48.23,10,52.78,60,62.58,39.75,86,58.11,2.85,94,64,W,27,39,97,93,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,B,C,11,Subject Content 10 for History,Assessment Area 10 for History,85.34,7.99,75,27.84,43,89.76,77.42,48,85.31,34.9,97,91,W,15,65,67,98,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,A,21,Subject Content 1 for History,Assessment Area 1 for History,84.05,35.34,36,50.97,68,48.4,29.75,25,45.22,13.7,95,79,W,70,22,65,20,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,C,C,16,Subject Content 2 for History,Assessment Area 2 for History,22.05,53.77,92,13.09,50,59.18,28.09,20,10.28,75.09,95,35,W,23,49,84,9,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,A,D,15,Subject Content 3 for History,Assessment Area 3 for History,29.05,73.27,28,67.21,24,40.72,38.46,48,9.37,69.68,36,86,W,96,97,60,33,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,D,C,23,Subject Content 4 for History,Assessment Area 4 for History,90.9,56.76,30,35.71,99,83.58,1.97,92,93.06,43.97,99,7,W,69,44,60,23,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,History,D,B,6,Subject Content 5 for History,Assessment Area 5 for History,12.46,71.38,68,98.1,91,56.5,84.06,38,62.99,71.41,85,23,W,84,1,41,42,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,B,2,Subject Content 1 for English,Assessment Area 1 for English,50.59,61.19,53,88.29,44,83.7,50.31,40,29.45,82.6,61,9,W,62,22,70,5,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,B,7,Subject Content 2 for English,Assessment Area 2 for English,90.16,80.04,58,94.24,99,18.66,15.66,88,54.28,52.09,40,38,W,59,23,16,92,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,B,Z,23,Subject Content 3 for English,Assessment Area 3 for English,67.93,93.69,57,6.44,44,95.09,83.92,20,58.75,5.86,7,93,W,62,93,97,93,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,B,D,11,Subject Content 4 for English,Assessment Area 4 for English,1.63,66.08,39,72.96,26,70.44,1.46,15,56.92,82.04,37,47,W,77,37,80,28,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,A,8,Subject Content 5 for English,Assessment Area 5 for English,23.84,32.51,50,71.05,14,24.79,46.78,81,43.07,15.47,24,62,W,75,92,40,76,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,D,24,Subject Content 6 for English,Assessment Area 6 for English,54.49,87.26,19,20.47,55,60.22,59.8,50,1.23,68.22,46,18,W,4,45,29,63,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,Z,21,Subject Content 7 for English,Assessment Area 7 for English,39.04,13.95,89,83.38,20,10.51,60.25,69,28.84,44.33,94,16,W,25,75,45,52,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,C,15,Subject Content 8 for English,Assessment Area 8 for English,37.18,91.02,32,57.38,82,60.6,82.06,64,25.86,26.63,34,77,W,53,82,86,77,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,C,19,Subject Content 9 for English,Assessment Area 9 for English,68.27,27.48,13,52.13,61,77.87,54.5,50,90.86,32.7,60,4,W,43,45,49,48,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,B,B,5,Subject Content 10 for English,Assessment Area 10 for English,17.14,96.01,64,42.97,61,1.07,19.13,45,1.24,87.61,30,52,W,22,71,13,46,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,Z,25,Subject Content 1 for English,Assessment Area 1 for English,91.21,74.26,11,57.82,91,56.96,96.86,17,32.29,48.16,65,26,W,53,18,39,29,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,C,D,22,Subject Content 2 for English,Assessment Area 2 for English,71.75,2.36,60,87.68,86,63.36,92.43,38,1.29,66.71,26,16,W,47,1,82,43,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,A,4,Subject Content 3 for English,Assessment Area 3 for English,82.19,49.73,76,98.32,68,57.17,21.56,22,1.45,19.83,88,73,W,6,4,11,33,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,C,9,Subject Content 4 for English,Assessment Area 4 for English,72.21,43.88,92,2.6,54,36.74,24.56,44,74.21,14.64,9,78,W,22,36,89,10,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,B,3,Subject Content 5 for English,Assessment Area 5 for English,59.81,79.94,70,94.89,55,15.76,80.28,48,33.21,46.13,46,1,W,27,92,29,44,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,C,Z,16,Subject Content 6 for English,Assessment Area 6 for English,84.65,54.78,12,61.45,47,72.05,28.97,60,80.79,35.1,51,32,W,22,38,60,1,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,B,14,Subject Content 7 for English,Assessment Area 7 for English,51.04,71.36,72,37.44,70,53.86,86.9,38,88.52,70.62,36,43,W,20,28,86,82,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,A,18,Subject Content 8 for English,Assessment Area 8 for English,54.27,15.49,40,28.88,50,38.98,37.4,11,90.4,55.41,3,17,W,10,2,54,45,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,A,12,Subject Content 9 for English,Assessment Area 9 for English,99.08,81.85,71,43.27,98,51.23,88.5,82,30.32,90.01,69,94,W,95,61,42,45,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,D,B,10,Subject Content 10 for English,Assessment Area 10 for English,13.69,82.93,65,39.43,99,39.03,59.92,65,78.74,73.85,26,1,W,40,86,94,100,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,Z,20,Subject Content 1 for English,Assessment Area 1 for English,38.7,39.97,70,0.64,18,69.17,8.11,77,29.82,47.6,94,49,W,64,44,38,71,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,C,1,Subject Content 2 for English,Assessment Area 2 for English,3.61,86.17,33,14.28,27,77.2,13.99,35,82.84,31.65,97,78,W,29,80,66,11,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,C,Z,6,Subject Content 3 for English,Assessment Area 3 for English,3.1,84.06,34,96.18,72,64.75,37.98,18,78.13,8.49,90,46,W,4,34,31,15,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,B,13,Subject Content 4 for English,Assessment Area 4 for English,47.01,4.12,47,71.71,62,29.55,42.94,72,99.84,61.67,32,30,W,24,73,81,47,Credit
"Christ King Catholic School, Bass Hill",2022,15,First Name 15,Last Name 15,7,Class 7,English,A,D,17,Subject Content 5 for English,Assessment Area 5 for English,67.12,42.34,47,45.27,71,43.67,45.63,28,8.38,22.21,22,23,W,43,24,100,37,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,D,C,8,Subject Content 1 for History,Assessment Area 1 for History,61.57,77.35,33,48.85,91,46.63,1.4,26,70.32,77.92,2,92,W,59,67,65,7,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,A,C,21,Subject Content 2 for History,Assessment Area 2 for History,71.38,33.53,30,38.62,44,96.54,61.86,62,67.72,68.93,17,2,W,22,54,34,88,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,B,24,Subject Content 3 for History,Assessment Area 3 for History,35.22,38.63,17,78.4,42,28.08,0.55,53,34.84,35.6,86,72,W,86,60,47,50,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,D,Z,18,Subject Content 4 for History,Assessment Area 4 for History,55.99,13.99,53,99.54,49,1.13,7.34,88,38.48,87.29,16,94,W,88,46,14,18,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,A,D,10,Subject Content 5 for History,Assessment Area 5 for History,59.18,59.74,86,5.63,92,84.9,76.73,86,66.14,38.09,36,25,W,33,67,65,54,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,A,B,23,Subject Content 6 for History,Assessment Area 6 for History,73.37,34.08,38,17.95,88,78.82,1.69,19,40.43,52.88,33,32,W,30,60,79,89,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,D,C,13,Subject Content 7 for History,Assessment Area 7 for History,26.71,4.3,33,56.88,29,46.98,40.35,66,92.84,7.23,67,71,W,98,9,7,88,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,A,19,Subject Content 8 for History,Assessment Area 8 for History,84.58,21.49,77,16.56,74,49.2,40.24,90,46.84,19.66,75,95,W,55,42,66,12,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,A,1,Subject Content 9 for History,Assessment Area 9 for History,19.17,44.79,45,86.44,97,66.78,80.57,84,68.76,29.43,94,99,W,31,67,3,86,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,A,7,Subject Content 10 for History,Assessment Area 10 for History,83.6,69.02,58,62.58,52,29.91,18.85,12,77.83,24.94,71,56,W,36,87,92,93,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,D,17,Subject Content 1 for History,Assessment Area 1 for History,80.43,67.97,90,50.92,39,54.68,91.77,66,72.09,72.27,80,43,W,39,45,52,3,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,D,3,Subject Content 2 for History,Assessment Area 2 for History,42,10.53,92,34.91,71,6.39,40.65,40,47.2,22.18,91,20,W,77,56,77,60,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,C,4,Subject Content 3 for History,Assessment Area 3 for History,81.85,39.61,49,76.84,49,58.23,8.09,37,1.57,44.14,52,82,W,42,46,100,83,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,A,25,Subject Content 4 for History,Assessment Area 4 for History,39.04,46.05,40,18.8,54,64.66,1.9,68,65.04,11.89,16,68,W,68,85,43,92,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,A,22,Subject Content 5 for History,Assessment Area 5 for History,74.88,7.39,56,35.9,74,37.31,6.98,19,37.05,77.94,34,5,W,17,100,72,29,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,D,15,Subject Content 6 for History,Assessment Area 6 for History,64.37,38.79,39,8.26,22,15.38,20.19,70,38.11,79.41,65,70,W,79,52,73,7,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,B,11,Subject Content 7 for History,Assessment Area 7 for History,92.12,39.85,87,95.57,29,18.43,19.41,17,59.43,88.89,87,28,W,25,82,70,17,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,B,12,Subject Content 8 for History,Assessment Area 8 for History,29.19,6.57,28,68.05,75,11.09,11.14,31,23.27,27.43,59,94,W,61,22,65,66,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,C,C,9,Subject Content 9 for History,Assessment Area 9 for History,57.85,47.83,96,35.39,23,61.91,81.24,25,11.18,96.04,90,93,W,88,1,77,2,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,A,C,16,Subject Content 10 for History,Assessment Area 10 for History,56.67,43.21,72,98.66,75,94.25,38.37,94,2.24,37.71,5,3,W,76,45,5,48,Credit
"Christ King Catholic School, Bass Hill",2022,16,First Name 16,Last Name 16,9,Class 9,History,B,B,6,Subject Content 1 for History,Assessment Area 1 for History,54.93,76.81,36,28.09,37,54.7,50.3,100,32.52,57.44,88,69,W,49,92,5,51,Credit
